Ego_vx,Ego_vy,Ego_Yawrate,CycleNum
14.5,NULL,-0.00189209,798
14.5039,NULL,-0.00152588,799
14.5078,NULL,-0.00170898,800
14.5156,NULL,-0.00177002,801
14.5156,NULL,-0.00195313,802
14.5195,NULL,-0.00213623,803
14.5234,NULL,-0.00195313,804
14.5273,NULL,-0.00170898,805
14.5313,NULL,-0.00177002,806
14.5313,NULL,-0.00177002,807
14.5352,NULL,-0.00213623,808
14.5352,NULL,-0.00256348,809
14.5352,NULL,-0.00286865,810
14.5352,NULL,-0.00341797,811
14.5352,NULL,-0.003479,812
14.5391,NULL,-0.00360107,813
14.543,NULL,-0.00372314,814
14.5469,NULL,-0.00354004,815
14.5469,NULL,-0.003479,816
14.5508,NULL,-0.00354004,817
14.5547,NULL,-0.00366211,818
14.5586,NULL,-0.00366211,819
14.5586,NULL,-0.00354004,820
14.5625,NULL,-0.00335693,821
14.5625,NULL,-0.00305176,822
14.5625,NULL,-0.00305176,823
14.5664,NULL,-0.00311279,824
14.5664,NULL,-0.00317383,825
14.5703,NULL,-0.00292969,826
14.5703,NULL,-0.00256348,827
14.5703,NULL,-0.0022583,828
14.5703,NULL,-0.00213623,829
14.5742,NULL,-0.00201416,830
14.5742,NULL,-0.00213623,831
14.5781,NULL,-0.00244141,832
14.582,NULL,-0.00238037,833
14.5859,NULL,-0.00250244,834
14.5898,NULL,-0.00219727,835
14.5898,NULL,-0.00164795,836
14.5938,NULL,-0.00128174,837
14.5938,NULL,-0.00146484,838
14.5938,NULL,-0.00201416,839
14.5977,NULL,-0.0022583,840
14.5977,NULL,-0.0020752,841
14.6016,NULL,-0.00170898,842
14.6055,NULL,-0.00128174,843
14.6094,NULL,-0.000976563,844
14.6094,NULL,-0.0012207,845
14.6133,NULL,-0.00152588,846
14.6172,NULL,-0.00164795,847
14.625,NULL,-0.00201416,848
14.6328,NULL,-0.00244141,849
14.6445,NULL,-0.00268555,850
14.6484,NULL,-0.00268555,851
14.6563,NULL,-0.00286865,852
14.6602,NULL,-0.00274658,853
14.6563,NULL,-0.00262451,854
14.6563,NULL,-0.00262451,855
14.6563,NULL,-0.00256348,856
14.6563,NULL,-0.0022583,857
14.6563,NULL,-0.00183105,858
14.6563,NULL,-0.00189209,859
14.6602,NULL,-0.0020752,860
14.6602,NULL,-0.00177002,861
14.6641,NULL,-0.00170898,862
14.6641,NULL,-0.00152588,863
14.668,NULL,-0.0010376,864
14.6719,NULL,-0.00152588,865
14.6758,NULL,-0.00238037,866
14.6797,NULL,-0.00305176,867
14.6836,NULL,-0.00366211,868
14.6875,NULL,-0.00408936,869
14.6914,NULL,-0.00402832,870
14.6953,NULL,-0.00378418,871
14.6953,NULL,-0.003479,872
14.6953,NULL,-0.00311279,873
14.6992,NULL,-0.00286865,874
14.6992,NULL,-0.00238037,875
14.7031,NULL,-0.00213623,876
14.7031,NULL,-0.00201416,877
14.707,NULL,-0.00170898,878
14.707,NULL,-0.00177002,879
14.7109,NULL,-0.00238037,880
14.707,NULL,-0.00256348,881
14.707,NULL,-0.00268555,882
14.707,NULL,-0.00244141,883
14.7109,NULL,-0.00170898,884
14.7109,NULL,-0.000976563,885
14.7109,NULL,-0.000732422,886
14.7148,NULL,-0.0012207,887
14.7188,NULL,-0.00183105,888
14.7227,NULL,-0.00250244,889
14.7266,NULL,-0.00286865,890
14.7266,NULL,-0.00268555,891
14.7305,NULL,-0.0022583,892
14.7305,NULL,-0.00195313,893
14.7305,NULL,-0.00213623,894
14.7344,NULL,-0.00219727,895
14.7344,NULL,-0.0022583,896
14.7344,NULL,-0.00213623,897
14.7383,NULL,-0.00177002,898
14.7383,NULL,-0.00183105,899
14.7383,NULL,-0.0022583,900
14.7461,NULL,-0.00268555,901
14.7539,NULL,-0.00286865,902
14.7578,NULL,-0.00299072,903
14.7656,NULL,-0.00280762,904
14.7695,NULL,-0.00274658,905
14.7656,NULL,-0.00280762,906
14.7656,NULL,-0.00274658,907
14.7656,NULL,-0.00292969,908
14.7695,NULL,-0.00317383,909
14.7734,NULL,-0.00317383,910
14.7773,NULL,-0.00323486,911
14.7813,NULL,-0.00305176,912
14.7852,NULL,-0.00256348,913
14.7852,NULL,-0.00244141,914
14.7852,NULL,-0.00231934,915
14.7891,NULL,-0.0020752,916
14.793,NULL,-0.00231934,917
14.7969,NULL,-0.00244141,918
14.8008,NULL,-0.00262451,919
14.8086,NULL,-0.00292969,920
14.8164,NULL,-0.00268555,921
14.8281,NULL,-0.00213623,922
14.8398,NULL,-0.00195313,923
14.8516,NULL,-0.00158691,924
14.8555,NULL,-0.00152588,925
14.8516,NULL,-0.00177002,926
14.8516,NULL,-0.00189209,927
14.8555,NULL,-0.00219727,928
14.8594,NULL,-0.00213623,929
14.8633,NULL,-0.00170898,930
14.8672,NULL,-0.00134277,931
14.8672,NULL,-0.00109863,932
14.8633,NULL,-0.0012207,933
14.8594,NULL,-0.00164795,934
14.8555,NULL,-0.0022583,935
14.8516,NULL,-0.00262451,936
14.8555,NULL,-0.00286865,937
14.8555,NULL,-0.00292969,938
14.8594,NULL,-0.00286865,939
14.8633,NULL,-0.00274658,940
14.8672,NULL,-0.00280762,941
14.8672,NULL,-0.00305176,942
14.8672,NULL,-0.00317383,943
14.8711,NULL,-0.00317383,944
14.8711,NULL,-0.00299072,945
14.8711,NULL,-0.00286865,946
14.875,NULL,-0.00268555,947
14.8789,NULL,-0.00262451,948
14.8867,NULL,-0.00268555,949
14.8945,NULL,-0.00231934,950
14.8984,NULL,-0.00201416,951
14.9023,NULL,-0.00189209,952
14.9063,NULL,-0.00158691,953
14.9023,NULL,-0.00158691,954
14.9063,NULL,-0.00140381,955
14.9141,NULL,-0.00115967,956
14.9219,NULL,-0.000915527,957
14.9297,NULL,-0.000793457,958
14.9414,NULL,-0.000976563,959
14.9453,NULL,-0.00134277,960
14.9453,NULL,-0.00183105,961
14.9492,NULL,-0.00213623,962
14.9531,NULL,-0.00201416,963
14.957,NULL,-0.00140381,964
14.957,NULL,-0.000732422,965
14.957,NULL,-0.000366211,966
14.9531,NULL,-0.000305176,967
14.9492,NULL,-0.000366211,968
14.9453,NULL,-0.000488281,969
14.9453,NULL,-0.000427246,970
14.9492,NULL,-0.000488281,971
14.9531,NULL,-0.000549316,972
14.957,NULL,-0.000427246,973
14.9609,NULL,-0.000305176,974
14.9609,NULL,-0.000183105,975
14.9609,NULL,-0.000244141,976
14.9609,NULL,-0.000427246,977
14.9609,NULL,-0.000671387,978
14.9648,NULL,-0.000732422,979
14.9688,NULL,-0.000732422,980
14.9688,NULL,-0.000427246,981
14.9688,NULL,-0.000244141,982
14.9688,NULL,0,983
14.9688,NULL,0.000488281,984
14.9688,NULL,0.00109863,985
14.9688,NULL,0.00201416,986
14.9727,NULL,0.00305176,987
14.9727,NULL,0.00335693,988
14.9805,NULL,0.00341797,989
14.9844,NULL,0.00335693,990
14.9883,NULL,0.00305176,991
14.9922,NULL,0.0032959,992
14.9961,NULL,0.00366211,993
14.9961,NULL,0.00378418,994
14.9961,NULL,0.00402832,995
15,NULL,0.00396729,996
15,NULL,0.00372314,997
15,NULL,0.00323486,998
15.0039,NULL,0.00299072,999
15.0039,NULL,0.00286865,1000
15.0078,NULL,0.00268555,1001
15.0117,NULL,0.00256348,1002
15.0156,NULL,0.00231934,1003
15.0156,NULL,0.00231934,1004
15.0195,NULL,0.00238037,1005
15.0195,NULL,0.00262451,1006
15.0195,NULL,0.00280762,1007
15.0195,NULL,0.00292969,1008
15.0195,NULL,0.00317383,1009
15.0234,NULL,0.0032959,1010
15.0273,NULL,0.0032959,1011
15.0391,NULL,0.0032959,1012
15.0547,NULL,0.003479,1013
15.0703,NULL,0.00378418,1014
15.0898,NULL,0.00421143,1015
15.1016,NULL,0.00463867,1016
15.1133,NULL,0.00463867,1017
15.1211,NULL,0.00469971,1018
15.125,NULL,0.00469971,1019
15.1211,NULL,0.00494385,1020
15.1133,NULL,0.00531006,1021
15.1055,NULL,0.00549316,1022
15.1016,NULL,0.00543213,1023
15.0938,NULL,0.00518799,1024
15.0938,NULL,0.00469971,1025
15.0977,NULL,0.00427246,1026
15.0977,NULL,0.0043335,1027
15.0977,NULL,0.00415039,1028
15.1016,NULL,0.00402832,1029
15.1055,NULL,0.00415039,1030
15.1055,NULL,0.00408936,1031
15.1094,NULL,0.00372314,1032
15.1133,NULL,0.00323486,1033
15.1172,NULL,0.00286865,1034
15.1172,NULL,0.00280762,1035
15.1172,NULL,0.00317383,1036
15.1211,NULL,0.00372314,1037
15.1211,NULL,0.00408936,1038
15.1211,NULL,0.00384521,1039
15.1211,NULL,0.00372314,1040
15.125,NULL,0.00366211,1041
15.1289,NULL,0.00378418,1042
15.1367,NULL,0.00396729,1043
15.1445,NULL,0.00402832,1044
15.1484,NULL,0.00402832,1045
15.1563,NULL,0.00366211,1046
15.1602,NULL,0.00354004,1047
15.1563,NULL,0.00335693,1048
15.1602,NULL,0.0032959,1049
15.168,NULL,0.00372314,1050
15.1719,NULL,0.00415039,1051
15.1797,NULL,0.00445557,1052
15.1836,NULL,0.00476074,1053
15.1875,NULL,0.00476074,1054
15.1836,NULL,0.00463867,1055
15.1875,NULL,0.00457764,1056
15.1953,NULL,0.0043335,1057
15.1992,NULL,0.0043335,1058
15.2031,NULL,0.00439453,1059
15.2109,NULL,0.00445557,1060
15.2148,NULL,0.00427246,1061
15.2109,NULL,0.00378418,1062
15.2109,NULL,0.00317383,1063
15.2109,NULL,0.00292969,1064
15.2109,NULL,0.00292969,1065
15.2109,NULL,0.00299072,1066
15.2109,NULL,0.00317383,1067
15.2148,NULL,0.00317383,1068
15.2148,NULL,0.00311279,1069
15.2148,NULL,0.00341797,1070
15.2148,NULL,0.00335693,1071
15.2148,NULL,0.00292969,1072
15.2148,NULL,0.00262451,1073
15.2188,NULL,0.00238037,1074
15.2227,NULL,0.00250244,1075
15.2266,NULL,0.00286865,1076
15.2344,NULL,0.0032959,1077
15.2344,NULL,0.00335693,1078
15.2383,NULL,0.00305176,1079
15.2461,NULL,0.00256348,1080
15.25,NULL,0.00213623,1081
15.2539,NULL,0.00195313,1082
15.2617,NULL,0.00195313,1083
15.2656,NULL,0.00238037,1084
15.2656,NULL,0.00213623,1085
15.2695,NULL,0.00158691,1086
15.2695,NULL,0.00152588,1087
15.2734,NULL,0.00146484,1088
15.2773,NULL,0.00183105,1089
15.2852,NULL,0.00250244,1090
15.2891,NULL,0.00256348,1091
15.293,NULL,0.00219727,1092
15.3008,NULL,0.00164795,1093
15.3008,NULL,0.0012207,1094
15.3047,NULL,0.000976563,1095
15.3125,NULL,0.0010376,1096
15.3164,NULL,0.000915527,1097
15.3203,NULL,0.000610352,1098
15.3242,NULL,0.000305176,1099
15.3281,NULL,0.000305176,1100
15.3281,NULL,0.000610352,1101
15.332,NULL,0.000671387,1102
15.3359,NULL,0.000610352,1103
15.3398,NULL,0.000427246,1104
15.3398,NULL,0,1105
15.3438,NULL,-0.000183105,1106
15.3477,NULL,0,1107
15.3477,NULL,0,1108
15.3516,NULL,-0.00012207,1109
15.3555,NULL,-6.10352e-05,1110
15.3594,NULL,-0.000244141,1111
15.3672,NULL,-0.000427246,1112
15.3711,NULL,-0.000305176,1113
15.375,NULL,-0.000427246,1114
15.3789,NULL,-0.000488281,1115
15.3828,NULL,-0.000183105,1116
15.3867,NULL,0.00012207,1117
15.3906,NULL,0.00012207,1118
15.3984,NULL,-0.000305176,1119
15.4102,NULL,-0.00115967,1120
15.4219,NULL,-0.00183105,1121
15.4414,NULL,-0.00177002,1122
15.4492,NULL,-0.00115967,1123
15.4531,NULL,-0.000671387,1124
15.457,NULL,-0.000671387,1125
15.4531,NULL,-0.000915527,1126
15.4453,NULL,-0.000915527,1127
15.4453,NULL,-0.000610352,1128
15.4492,NULL,-0.000244141,1129
15.457,NULL,-0.00012207,1130
15.4688,NULL,-0.000305176,1131
15.4766,NULL,-0.000488281,1132
15.4844,NULL,-0.000488281,1133
15.4883,NULL,-0.000427246,1134
15.4883,NULL,-0.000305176,1135
15.4844,NULL,-0.000244141,1136
15.4805,NULL,-0.000549316,1137
15.4766,NULL,-0.000976563,1138
15.4727,NULL,-0.00134277,1139
15.4727,NULL,-0.00152588,1140
15.4727,NULL,-0.0012207,1141
15.4727,NULL,-0.000671387,1142
15.4766,NULL,-0.000183105,1143
15.4805,NULL,-0.00012207,1144
15.4844,NULL,-0.000549316,1145
15.4883,NULL,-0.0012207,1146
15.4922,NULL,-0.00158691,1147
15.4961,NULL,-0.00152588,1148
15.4961,NULL,-0.0010376,1149
15.4961,NULL,-0.000366211,1150
15.4961,NULL,-0.00012207,1151
15.5039,NULL,0,1152
15.5078,NULL,0,1153
15.5156,NULL,-0.000671387,1154
15.5195,NULL,-0.000854492,1155
15.5313,NULL,-0.000610352,1156
15.5352,NULL,-0.000183105,1157
15.5352,NULL,0.000610352,1158
15.5391,NULL,0.000915527,1159
15.5391,NULL,0.000732422,1160
15.5391,NULL,0.000244141,1161
15.5391,NULL,0.000305176,1162
15.543,NULL,0.000366211,1163
15.543,NULL,0.000610352,1164
15.5469,NULL,0.0010376,1165
15.5508,NULL,0.00134277,1166
15.5508,NULL,0.00183105,1167
15.5547,NULL,0.00201416,1168
15.5547,NULL,0.00201416,1169
15.5547,NULL,0.0020752,1170
15.5508,NULL,0.00170898,1171
15.5508,NULL,0.00134277,1172
15.5508,NULL,0.000915527,1173
15.5508,NULL,0.000305176,1174
15.5547,NULL,0.000183105,1175
15.5586,NULL,0.000366211,1176
15.5664,NULL,0.000244141,1177
15.5664,NULL,6.10352e-05,1178
15.5703,NULL,-0.000183105,1179
15.5742,NULL,-0.00012207,1180
15.582,NULL,0.00012207,1181
15.5938,NULL,0.000427246,1182
15.6055,NULL,0,1183
15.6172,NULL,-0.000610352,1184
15.6289,NULL,-0.0012207,1185
15.6367,NULL,-0.00140381,1186
15.6406,NULL,-0.00109863,1187
15.6406,NULL,-0.000793457,1188
15.6406,NULL,-0.000488281,1189
15.6445,NULL,-0.000366211,1190
15.6484,NULL,-0.000427246,1191
15.6484,NULL,-0.000366211,1192
15.6523,NULL,-0.000183105,1193
15.6563,NULL,0.000183105,1194
15.6563,NULL,0.000976563,1195
15.6602,NULL,0.00183105,1196
15.6641,NULL,0.00244141,1197
15.6719,NULL,0.00280762,1198
15.6797,NULL,0.00335693,1199
15.6875,NULL,0.00390625,1200
15.6875,NULL,0.00488281,1201
15.6875,NULL,0.00604248,1202
15.6914,NULL,0.00683594,1203
15.6875,NULL,0.00750732,1204
15.6875,NULL,0.00762939,1205
15.6875,NULL,0.00762939,1206
15.6875,NULL,0.00762939,1207
15.6914,NULL,0.00756836,1208
15.6914,NULL,0.00750732,1209
15.6953,NULL,0.00732422,1210
15.6992,NULL,0.00683594,1211
15.7031,NULL,0.00665283,1212
15.7109,NULL,0.00665283,1213
15.7188,NULL,0.00671387,1214
15.7227,NULL,0.00695801,1215
15.7266,NULL,0.00683594,1216
15.7266,NULL,0.00665283,1217
15.7266,NULL,0.00665283,1218
15.7305,NULL,0.00689697,1219
15.7305,NULL,0.00714111,1220
15.7305,NULL,0.00750732,1221
15.7383,NULL,0.00744629,1222
15.7461,NULL,0.00726318,1223
15.7539,NULL,0.00744629,1224
15.7617,NULL,0.00775146,1225
15.7695,NULL,0.00811768,1226
15.7734,NULL,0.00842285,1227
15.7773,NULL,0.00854492,1228
15.7813,NULL,0.00842285,1229
15.7813,NULL,0.00830078,1230
15.7813,NULL,0.00811768,1231
15.7813,NULL,0.00799561,1232
15.7813,NULL,0.00799561,1233
15.7852,NULL,0.00811768,1234
15.793,NULL,0.00817871,1235
15.8008,NULL,0.00817871,1236
15.8086,NULL,0.00823975,1237
15.8164,NULL,0.00817871,1238
15.8242,NULL,0.00817871,1239
15.8242,NULL,0.00811768,1240
15.8242,NULL,0.00799561,1241
15.832,NULL,0.0078125,1242
15.8359,NULL,0.0078125,1243
15.8398,NULL,0.00823975,1244
15.8477,NULL,0.00866699,1245
15.8555,NULL,0.00909424,1246
15.8555,NULL,0.00933838,1247
15.8555,NULL,0.0090332,1248
15.8555,NULL,0.00836182,1249
15.8555,NULL,0.00775146,1250
15.8555,NULL,0.00720215,1251
15.8555,NULL,0.00726318,1252
15.8594,NULL,0.00769043,1253
15.8672,NULL,0.00793457,1254
15.8711,NULL,0.00811768,1255
15.875,NULL,0.00799561,1256
15.8789,NULL,0.00787354,1257
15.8828,NULL,0.00830078,1258
15.8828,NULL,0.00878906,1259
15.8828,NULL,0.00921631,1260
15.8828,NULL,0.00921631,1261
15.8828,NULL,0.00860596,1262
15.8828,NULL,0.00805664,1263
15.8828,NULL,0.00787354,1264
15.8867,NULL,0.00793457,1265
15.8906,NULL,0.00811768,1266
15.8945,NULL,0.00817871,1267
15.9023,NULL,0.00762939,1268
15.9063,NULL,0.00689697,1269
15.9141,NULL,0.00671387,1270
15.918,NULL,0.00653076,1271
15.9219,NULL,0.00689697,1272
15.9258,NULL,0.00701904,1273
15.9297,NULL,0.00640869,1274
15.9258,NULL,0.00567627,1275
15.9258,NULL,0.00500488,1276
15.9297,NULL,0.00482178,1277
15.9336,NULL,0.00506592,1278
15.9414,NULL,0.00524902,1279
15.9492,NULL,0.00518799,1280
15.957,NULL,0.00500488,1281
15.9648,NULL,0.0045166,1282
15.9688,NULL,0.00396729,1283
15.9766,NULL,0.00354004,1284
15.9844,NULL,0.00292969,1285
15.9961,NULL,0.00213623,1286
16.0117,NULL,0.00140381,1287
16.0273,NULL,0.000427246,1288
16.0352,NULL,-0.000183105,1289
16.043,NULL,-0.000244141,1290
16.043,NULL,-0.000244141,1291
16.0391,NULL,-0.00012207,1292
16.0313,NULL,-0.000183105,1293
16.0273,NULL,-0.000427246,1294
16.0273,NULL,-0.000610352,1295
16.0273,NULL,-0.000732422,1296
16.0313,NULL,-0.000610352,1297
16.0352,NULL,-0.000366211,1298
16.0391,NULL,-0.000549316,1299
16.043,NULL,-0.000976563,1300
16.043,NULL,-0.00109863,1301
16.0508,NULL,-0.00164795,1302
16.0547,NULL,-0.00183105,1303
16.0547,NULL,-0.00189209,1304
16.0586,NULL,-0.00238037,1305
16.0586,NULL,-0.00256348,1306
16.0586,NULL,-0.0022583,1307
16.0586,NULL,-0.0022583,1308
16.0625,NULL,-0.00183105,1309
16.0625,NULL,-0.00140381,1310
16.0625,NULL,-0.00152588,1311
16.0664,NULL,-0.00146484,1312
16.0742,NULL,-0.00158691,1313
16.0859,NULL,-0.00189209,1314
16.0977,NULL,-0.00195313,1315
16.1094,NULL,-0.00189209,1316
16.1172,NULL,-0.00219727,1317
16.1211,NULL,-0.00244141,1318
16.1211,NULL,-0.00286865,1319
16.1211,NULL,-0.003479,1320
16.1211,NULL,-0.00366211,1321
16.1211,NULL,-0.00390625,1322
16.125,NULL,-0.00396729,1323
16.125,NULL,-0.00378418,1324
16.125,NULL,-0.00372314,1325
16.1289,NULL,-0.00366211,1326
16.1328,NULL,-0.003479,1327
16.1406,NULL,-0.00323486,1328
16.1445,NULL,-0.00280762,1329
16.1484,NULL,-0.00244141,1330
16.1523,NULL,-0.00268555,1331
16.1523,NULL,-0.00268555,1332
16.1523,NULL,-0.00274658,1333
16.1602,NULL,-0.00268555,1334
16.1641,NULL,-0.00213623,1335
16.168,NULL,-0.00195313,1336
16.1719,NULL,-0.00213623,1337
16.1758,NULL,-0.00238037,1338
16.1758,NULL,-0.00268555,1339
16.1797,NULL,-0.00274658,1340
16.1797,NULL,-0.00256348,1341
16.1836,NULL,-0.00244141,1342
16.1836,NULL,-0.00262451,1343
16.1836,NULL,-0.00311279,1344
16.1914,NULL,-0.00384521,1345
16.1953,NULL,-0.0045166,1346
16.2031,NULL,-0.00476074,1347
16.207,NULL,-0.00494385,1348
16.2148,NULL,-0.00476074,1349
16.2148,NULL,-0.00463867,1350
16.2148,NULL,-0.00469971,1351
16.2188,NULL,-0.00469971,1352
16.2188,NULL,-0.0045166,1353
16.2227,NULL,-0.00408936,1354
16.2227,NULL,-0.00354004,1355
16.2266,NULL,-0.00305176,1356
16.2305,NULL,-0.00292969,1357
16.2305,NULL,-0.00323486,1358
16.2344,NULL,-0.00372314,1359
16.2383,NULL,-0.00427246,1360
16.2422,NULL,-0.00457764,1361
16.2422,NULL,-0.00482178,1362
16.2461,NULL,-0.00494385,1363
16.2461,NULL,-0.00476074,1364
16.25,NULL,-0.00439453,1365
16.2539,NULL,-0.00384521,1366
16.2539,NULL,-0.00311279,1367
16.2578,NULL,-0.00280762,1368
16.2617,NULL,-0.00256348,1369
16.2617,NULL,-0.00244141,1370
16.2656,NULL,-0.00268555,1371
16.2695,NULL,-0.00286865,1372
16.2734,NULL,-0.00335693,1373
16.2773,NULL,-0.00384521,1374
16.2852,NULL,-0.00396729,1375
16.293,NULL,-0.00415039,1376
16.3086,NULL,-0.00427246,1377
16.3203,NULL,-0.00427246,1378
16.3398,NULL,-0.00421143,1379
16.3555,NULL,-0.00415039,1380
16.3711,NULL,-0.00366211,1381
16.3789,NULL,-0.003479,1382
16.3906,NULL,-0.003479,1383
16.4023,NULL,-0.003479,1384
16.4063,NULL,-0.00360107,1385
16.4102,NULL,-0.00366211,1386
16.4063,NULL,-0.00366211,1387
16.4023,NULL,-0.00384521,1388
16.3906,NULL,-0.00390625,1389
16.3867,NULL,-0.00384521,1390
16.3789,NULL,-0.003479,1391
16.3711,NULL,-0.00323486,1392
16.3711,NULL,-0.00317383,1393
16.3711,NULL,-0.00360107,1394
16.3711,NULL,-0.00421143,1395
16.3711,NULL,-0.0045166,1396
16.375,NULL,-0.00469971,1397
16.3789,NULL,-0.00500488,1398
16.3828,NULL,-0.00531006,1399
16.3867,NULL,-0.0055542,1400
16.3945,NULL,-0.00561523,1401
16.3984,NULL,-0.00531006,1402
16.4023,NULL,-0.00500488,1403
16.4063,NULL,-0.00469971,1404
16.4063,NULL,-0.00469971,1405
16.4102,NULL,-0.00476074,1406
16.4063,NULL,-0.00445557,1407
16.4063,NULL,-0.00439453,1408
16.4023,NULL,-0.00427246,1409
16.4023,NULL,-0.00408936,1410
16.4102,NULL,-0.00421143,1411
16.4219,NULL,-0.00421143,1412
16.4375,NULL,-0.00421143,1413
16.4531,NULL,-0.00445557,1414
16.4688,NULL,-0.00427246,1415
16.4727,NULL,-0.0043335,1416
16.4766,NULL,-0.0045166,1417
16.4766,NULL,-0.00445557,1418
16.4805,NULL,-0.00476074,1419
16.4883,NULL,-0.00506592,1420
16.4922,NULL,-0.00482178,1421
16.5,NULL,-0.00476074,1422
16.5,NULL,-0.00476074,1423
16.5,NULL,-0.00457764,1424
16.4961,NULL,-0.00463867,1425
16.4922,NULL,-0.00469971,1426
16.4922,NULL,-0.00469971,1427
16.4922,NULL,-0.00457764,1428
16.4922,NULL,-0.00482178,1429
16.4922,NULL,-0.00494385,1430
16.4922,NULL,-0.00512695,1431
16.4961,NULL,-0.00537109,1432
16.4961,NULL,-0.00488281,1433
16.4961,NULL,-0.00415039,1434
16.4961,NULL,-0.00354004,1435
16.5,NULL,-0.00354004,1436
16.5,NULL,-0.00378418,1437
16.5,NULL,-0.00421143,1438
16.5039,NULL,-0.0043335,1439
16.5078,NULL,-0.0043335,1440
16.5156,NULL,-0.0043335,1441
16.5195,NULL,-0.00469971,1442
16.5234,NULL,-0.00494385,1443
16.5352,NULL,-0.00506592,1444
16.543,NULL,-0.00561523,1445
16.5586,NULL,-0.00567627,1446
16.5781,NULL,-0.0055542,1447
16.5977,NULL,-0.00524902,1448
16.6133,NULL,-0.0045166,1449
16.6289,NULL,-0.00396729,1450
16.6367,NULL,-0.00384521,1451
16.6484,NULL,-0.00354004,1452
16.6563,NULL,-0.00360107,1453
16.6563,NULL,-0.00384521,1454
16.6563,NULL,-0.00390625,1455
16.6523,NULL,-0.00408936,1456
16.6445,NULL,-0.00390625,1457
16.6367,NULL,-0.00317383,1458
16.6328,NULL,-0.00256348,1459
16.6289,NULL,-0.0022583,1460
16.6289,NULL,-0.0022583,1461
16.6289,NULL,-0.00274658,1462
16.6328,NULL,-0.003479,1463
16.6367,NULL,-0.00366211,1464
16.6406,NULL,-0.00378418,1465
16.6484,NULL,-0.00396729,1466
16.6523,NULL,-0.00396729,1467
16.6563,NULL,-0.00445557,1468
16.6563,NULL,-0.00494385,1469
16.6563,NULL,-0.00518799,1470
16.6563,NULL,-0.00512695,1471
16.6563,NULL,-0.00482178,1472
16.6563,NULL,-0.00439453,1473
16.6563,NULL,-0.00415039,1474
16.6602,NULL,-0.00427246,1475
16.6602,NULL,-0.00445557,1476
16.6602,NULL,-0.0043335,1477
16.6641,NULL,-0.00366211,1478
16.6641,NULL,-0.00305176,1479
16.668,NULL,-0.00268555,1480
16.6758,NULL,-0.00274658,1481
16.6836,NULL,-0.00317383,1482
16.6914,NULL,-0.00317383,1483
16.6992,NULL,-0.00274658,1484
16.7031,NULL,-0.00213623,1485
16.707,NULL,-0.00158691,1486
16.7109,NULL,-0.00109863,1487
16.7148,NULL,-0.000976563,1488
16.7188,NULL,-0.000671387,1489
16.7227,NULL,-0.000305176,1490
16.7227,NULL,-0.000244141,1491
16.7188,NULL,-0.000610352,1492
16.7188,NULL,-0.0012207,1493
16.7188,NULL,-0.00164795,1494
16.7188,NULL,-0.00140381,1495
16.7188,NULL,-0.000793457,1496
16.7227,NULL,-0.00012207,1497
16.7227,NULL,0.00012207,1498
16.7266,NULL,-0.000305176,1499
16.7305,NULL,-0.000915527,1500
16.7344,NULL,-0.0010376,1501
16.7383,NULL,-0.000915527,1502
16.7461,NULL,-0.000549316,1503
16.75,NULL,-0.00012207,1504
16.7539,NULL,-0.000183105,1505
16.7578,NULL,-6.10352e-05,1506
16.7578,NULL,0.000183105,1507
16.7617,NULL,0.000305176,1508
16.7656,NULL,0.000183105,1509
16.7695,NULL,-0.00012207,1510
16.7734,NULL,-0.000549316,1511
16.7773,NULL,-0.000488281,1512
16.7813,NULL,-0.00012207,1513
16.7852,NULL,0.00012207,1514
16.7891,NULL,0.000427246,1515
16.793,NULL,0.000305176,1516
16.793,NULL,-6.10352e-05,1517
16.7969,NULL,6.10352e-05,1518
16.7969,NULL,0.000427246,1519
16.7969,NULL,0.000732422,1520
16.7969,NULL,0.00115967,1521
16.7969,NULL,0.00128174,1522
16.7969,NULL,0.0012207,1523
16.7969,NULL,0.00152588,1524
16.7969,NULL,0.00183105,1525
16.8008,NULL,0.00213623,1526
16.8047,NULL,0.0022583,1527
16.8086,NULL,0.0022583,1528
16.8164,NULL,0.00250244,1529
16.8242,NULL,0.00256348,1530
16.8281,NULL,0.00268555,1531
16.8398,NULL,0.00292969,1532
16.8477,NULL,0.00305176,1533
16.8594,NULL,0.00305176,1534
16.8711,NULL,0.00286865,1535
16.8906,NULL,0.00238037,1536
16.9023,NULL,0.00189209,1537
16.9219,NULL,0.00177002,1538
16.9297,NULL,0.00189209,1539
16.9375,NULL,0.00189209,1540
16.9453,NULL,0.00213623,1541
16.9492,NULL,0.00231934,1542
16.957,NULL,0.00219727,1543
16.9648,NULL,0.00238037,1544
16.9766,NULL,0.00201416,1545
16.9844,NULL,0.00134277,1546
16.9883,NULL,0.000976563,1547
16.9844,NULL,0.0010376,1548
16.9766,NULL,0.00158691,1549
16.9688,NULL,0.00201416,1550
16.9609,NULL,0.00231934,1551
16.957,NULL,0.00238037,1552
16.9531,NULL,0.0020752,1553
16.9531,NULL,0.00213623,1554
16.9531,NULL,0.00244141,1555
16.957,NULL,0.00250244,1556
16.957,NULL,0.00244141,1557
16.957,NULL,0.00213623,1558
16.9609,NULL,0.00152588,1559
16.9688,NULL,0.0010376,1560
16.9688,NULL,0.000854492,1561
16.9727,NULL,0.000732422,1562
16.9727,NULL,0.000610352,1563
16.9805,NULL,0.000671387,1564
