Ego_vx,Ego_vy,Ego_Yawrate,CycleNum
25.5078,NULL,0.00628662,796
25.5273,NULL,0.00646973,797
25.5391,NULL,0.00646973,798
25.5469,NULL,0.00610352,799
25.5547,NULL,0.00604248,800
25.5625,NULL,0.00592041,801
25.5664,NULL,0.00592041,802
25.5664,NULL,0.00634766,803
25.5625,NULL,0.00622559,804
25.5547,NULL,0.00592041,805
25.543,NULL,0.0055542,806
25.5273,NULL,0.00506592,807
25.5156,NULL,0.00476074,808
25.5,NULL,0.00445557,809
25.4961,NULL,0.00408936,810
25.5039,NULL,0.00354004,811
25.5195,NULL,0.00292969,812
25.5391,NULL,0.0022583,813
25.5625,NULL,0.00170898,814
25.582,NULL,0.00164795,815
25.5977,NULL,0.00140381,816
25.6016,NULL,0.0012207,817
25.5938,NULL,0.000976563,818
25.5859,NULL,0.000671387,819
25.5703,NULL,0.000549316,820
25.5508,NULL,0.000549316,821
25.543,NULL,0.000610352,822
25.5352,NULL,0.000427246,823
25.5313,NULL,0.000244141,824
25.5273,NULL,0,825
25.5273,NULL,-0.000488281,826
25.5273,NULL,-0.000854492,827
25.5273,NULL,-0.00158691,828
25.5273,NULL,-0.00219727,829
25.5273,NULL,-0.00262451,830
25.5273,NULL,-0.00286865,831
25.5273,NULL,-0.00256348,832
25.5234,NULL,-0.00201416,833
25.5234,NULL,-0.00152588,834
25.5234,NULL,-0.0012207,835
25.5195,NULL,-0.00134277,836
25.5156,NULL,-0.00177002,837
25.5117,NULL,-0.00201416,838
25.5117,NULL,-0.00213623,839
25.5078,NULL,-0.00195313,840
25.5039,NULL,-0.00146484,841
25.5,NULL,-0.00109863,842
25.4961,NULL,-0.000793457,843
25.4922,NULL,-0.000488281,844
25.4883,NULL,-0.00012207,845
25.4805,NULL,0.000244141,846
25.4766,NULL,0.000610352,847
25.4727,NULL,0.000854492,848
25.4688,NULL,0.000854492,849
25.4688,NULL,0.000915527,850
25.4648,NULL,0.000732422,851
25.4648,NULL,0.000610352,852
25.4609,NULL,0.000671387,853
25.457,NULL,0.000854492,854
25.457,NULL,0.0012207,855
25.4492,NULL,0.0012207,856
25.4453,NULL,0.000854492,857
25.4414,NULL,0.000610352,858
25.4375,NULL,0.000305176,859
25.4297,NULL,0.00012207,860
25.4258,NULL,0.000305176,861
25.4219,NULL,0.000549316,862
25.418,NULL,0.000671387,863
25.4141,NULL,0.00115967,864
25.4102,NULL,0.00134277,865
25.4023,NULL,0.00128174,866
25.3984,NULL,0.00152588,867
25.3945,NULL,0.00177002,868
25.3906,NULL,0.00244141,869
25.3828,NULL,0.0032959,870
25.3789,NULL,0.00360107,871
25.3711,NULL,0.00366211,872
25.3633,NULL,0.00360107,873
25.3594,NULL,0.0032959,874
25.3516,NULL,0.0032959,875
25.3477,NULL,0.0032959,876
25.3438,NULL,0.00299072,877
25.3398,NULL,0.00250244,878
25.3359,NULL,0.00201416,879
25.3281,NULL,0.00146484,880
25.3242,NULL,0.00115967,881
25.3164,NULL,0.000671387,882
25.3125,NULL,0.000366211,883
25.3047,NULL,0.000366211,884
25.293,NULL,0.000305176,885
25.2852,NULL,0.000488281,886
25.2734,NULL,0.000610352,887
25.2578,NULL,0.000854492,888
25.2461,NULL,0.00152588,889
25.2344,NULL,0.00274658,890
25.2227,NULL,0.00366211,891
25.2148,NULL,0.00457764,892
25.2031,NULL,0.00537109,893
25.1953,NULL,0.00585938,894
25.1914,NULL,0.00634766,895
25.1875,NULL,0.00695801,896
25.1836,NULL,0.00714111,897
25.1836,NULL,0.00720215,898
25.1836,NULL,0.00708008,899
25.1836,NULL,0.00646973,900
25.1875,NULL,0.00592041,901
25.1875,NULL,0.00531006,902
25.1875,NULL,0.00439453,903
25.1836,NULL,0.00366211,904
25.1797,NULL,0.00299072,905
25.1758,NULL,0.00231934,906
25.168,NULL,0.00213623,907
25.1602,NULL,0.0020752,908
25.1523,NULL,0.00213623,909
25.1445,NULL,0.00238037,910
25.1328,NULL,0.00274658,911
25.125,NULL,0.00317383,912
25.1172,NULL,0.003479,913
25.1055,NULL,0.003479,914
25.0977,NULL,0.00366211,915
25.0898,NULL,0.00378418,916
25.082,NULL,0.00372314,917
25.0781,NULL,0.00390625,918
25.0742,NULL,0.00427246,919
25.0664,NULL,0.00427246,920
25.0664,NULL,0.00445557,921
25.0742,NULL,0.00463867,922
25.0859,NULL,0.00445557,923
25.0898,NULL,0.00427246,924
25.1016,NULL,0.00408936,925
25.1094,NULL,0.00378418,926
25.1016,NULL,0.00378418,927
25.0898,NULL,0.00366211,928
25.0781,NULL,0.003479,929
25.0625,NULL,0.00317383,930
25.043,NULL,0.00286865,931
25.0313,NULL,0.00244141,932
25.0234,NULL,0.00195313,933
25.0195,NULL,0.0012207,934
25.0156,NULL,0.000305176,935
25.0156,NULL,-0.00012207,936
25.0078,NULL,-0.000854492,937
25.0039,NULL,-0.00134277,938
24.9961,NULL,-0.00146484,939
24.9844,NULL,-0.0020752,940
24.9766,NULL,-0.00189209,941
24.9688,NULL,-0.00164795,942
24.957,NULL,-0.00152588,943
24.9492,NULL,-0.00109863,944
24.9414,NULL,-0.000854492,945
24.9336,NULL,-0.000793457,946
24.9297,NULL,-0.000854492,947
24.9258,NULL,-0.00109863,948
24.918,NULL,-0.00134277,949
24.9141,NULL,-0.0010376,950
24.9063,NULL,-0.000732422,951
24.8984,NULL,-0.000366211,952
24.8906,NULL,-0.000183105,953
24.8828,NULL,0,954
24.875,NULL,0,955
24.8672,NULL,0,956
24.8633,NULL,0,957
24.8555,NULL,-0.000488281,958
24.8438,NULL,-0.000732422,959
24.8359,NULL,-0.000976563,960
24.8242,NULL,-0.00128174,961
24.8164,NULL,-0.00134277,962
24.8047,NULL,-0.00134277,963
24.7969,NULL,-0.00115967,964
24.793,NULL,-0.000976563,965
24.7852,NULL,-0.000854492,966
24.7813,NULL,-0.000488281,967
24.7773,NULL,-6.10352e-05,968
24.7734,NULL,0.000244141,969
24.7695,NULL,0.000549316,970
24.7656,NULL,0.000671387,971
24.7578,NULL,0.000427246,972
24.75,NULL,0.00012207,973
24.7383,NULL,-0.000244141,974
24.7227,NULL,-0.0010376,975
24.707,NULL,-0.00146484,976
24.6914,NULL,-0.00152588,977
24.6758,NULL,-0.00128174,978
24.6563,NULL,-0.000915527,979
24.6328,NULL,-0.000793457,980
24.6133,NULL,-0.00140381,981
24.5898,NULL,-0.00183105,982
24.5703,NULL,-0.00201416,983
24.5625,NULL,-0.0020752,984
24.5547,NULL,-0.00183105,985
24.5508,NULL,-0.00158691,986
24.5469,NULL,-0.00115967,987
24.543,NULL,-0.00012207,988
24.5234,NULL,0.000793457,989
24.5078,NULL,0.00158691,990
24.4961,NULL,0.00183105,991
24.4883,NULL,0.00164795,992
24.4766,NULL,0.00158691,993
24.4648,NULL,0.00201416,994
24.4531,NULL,0.00201416,995
24.4336,NULL,0.00219727,996
24.4141,NULL,0.00213623,997
24.4023,NULL,0.00158691,998
24.3906,NULL,0.00115967,999
24.3789,NULL,0.000610352,1000
24.3633,NULL,0.000305176,1001
24.3438,NULL,6.10352e-05,1002
24.3281,NULL,-6.10352e-05,1003
24.3125,NULL,-0.000305176,1004
24.3008,NULL,-0.000366211,1005
24.2891,NULL,-0.000366211,1006
24.2813,NULL,-0.000427246,1007
24.2656,NULL,-0.000305176,1008
24.25,NULL,-0.000488281,1009
24.2344,NULL,-0.000549316,1010
24.2227,NULL,-0.000671387,1011
24.207,NULL,-0.00128174,1012
24.1992,NULL,-0.00146484,1013
24.1836,NULL,-0.00170898,1014
24.168,NULL,-0.00152588,1015
24.1602,NULL,-0.0010376,1016
24.1563,NULL,-0.000549316,1017
24.1367,NULL,-0.000244141,1018
24.1172,NULL,-0.000366211,1019
24.1055,NULL,-0.000610352,1020
24.0859,NULL,-0.00109863,1021
24.0625,NULL,-0.00170898,1022
24.0586,NULL,-0.00219727,1023
24.0547,NULL,-0.00274658,1024
24.0352,NULL,-0.00317383,1025
24.0234,NULL,-0.003479,1026
24.0117,NULL,-0.00372314,1027
23.9922,NULL,-0.00408936,1028
23.9766,NULL,-0.00463867,1029
23.9688,NULL,-0.00469971,1030
23.9531,NULL,-0.00476074,1031
23.9336,NULL,-0.00500488,1032
23.9219,NULL,-0.00531006,1033
23.9023,NULL,-0.00549316,1034
23.8789,NULL,-0.00567627,1035
23.8711,NULL,-0.00561523,1036
23.8594,NULL,-0.00537109,1037
23.8398,NULL,-0.00549316,1038
23.8281,NULL,-0.00561523,1039
23.8125,NULL,-0.00561523,1040
23.7969,NULL,-0.00592041,1041
23.7813,NULL,-0.00628662,1042
23.7695,NULL,-0.00653076,1043
23.7461,NULL,-0.00720215,1044
23.7305,NULL,-0.00744629,1045
23.7188,NULL,-0.00738525,1046
23.6992,NULL,-0.00689697,1047
23.6836,NULL,-0.00604248,1048
23.6719,NULL,-0.00567627,1049
23.6563,NULL,-0.00592041,1050
23.6367,NULL,-0.00610352,1051
23.625,NULL,-0.00622559,1052
23.6094,NULL,-0.00616455,1053
23.5898,NULL,-0.00585938,1054
23.5781,NULL,-0.00604248,1055
23.5586,NULL,-0.00628662,1056
23.5352,NULL,-0.00634766,1057
23.5156,NULL,-0.00634766,1058
23.5,NULL,-0.00646973,1059
23.4805,NULL,-0.00640869,1060
23.4609,NULL,-0.00646973,1061
23.4492,NULL,-0.00689697,1062
23.4336,NULL,-0.00738525,1063
23.4141,NULL,-0.00799561,1064
23.3984,NULL,-0.00848389,1065
23.3789,NULL,-0.00872803,1066
23.3555,NULL,-0.0088501,1067
23.3398,NULL,-0.00860596,1068
23.3242,NULL,-0.00836182,1069
23.3008,NULL,-0.00817871,1070
23.2891,NULL,-0.00793457,1071
23.2734,NULL,-0.00793457,1072
23.2461,NULL,-0.00793457,1073
23.2305,NULL,-0.00787354,1074
23.2148,NULL,-0.00787354,1075
23.1992,NULL,-0.00775146,1076
23.1797,NULL,-0.00732422,1077
23.1641,NULL,-0.00689697,1078
23.1484,NULL,-0.00701904,1079
23.1289,NULL,-0.00720215,1080
23.1094,NULL,-0.00756836,1081
23.0938,NULL,-0.00793457,1082
23.0781,NULL,-0.0078125,1083
23.0625,NULL,-0.00799561,1084
23.0469,NULL,-0.00805664,1085
23.0313,NULL,-0.00805664,1086
23.0156,NULL,-0.00830078,1087
23,NULL,-0.00866699,1088
22.9844,NULL,-0.00927734,1089
22.9648,NULL,-0.00982666,1090
22.9492,NULL,-0.0100098,1091
22.9336,NULL,-0.0098877,1092
22.9141,NULL,-0.0100708,1093
22.8984,NULL,-0.010376,1094
22.8789,NULL,-0.010498,1095
22.8594,NULL,-0.010376,1096
22.8438,NULL,-0.0101318,1097
22.8203,NULL,-0.00982666,1098
22.8047,NULL,-0.00921631,1099
22.7852,NULL,-0.00842285,1100
22.7695,NULL,-0.00738525,1101
22.75,NULL,-0.0065918,1102
22.7383,NULL,-0.00616455,1103
22.7227,NULL,-0.00616455,1104
22.707,NULL,-0.00598145,1105
22.6836,NULL,-0.00598145,1106
22.668,NULL,-0.00616455,1107
22.6484,NULL,-0.00628662,1108
22.625,NULL,-0.00640869,1109
22.6133,NULL,-0.00646973,1110
22.5977,NULL,-0.0065918,1111
22.5781,NULL,-0.00653076,1112
22.5625,NULL,-0.00646973,1113
22.5469,NULL,-0.00604248,1114
22.5234,NULL,-0.0057373,1115
22.5078,NULL,-0.00592041,1116
22.5,NULL,-0.00598145,1117
22.4766,NULL,-0.00585938,1118
22.4609,NULL,-0.00531006,1119
22.4453,NULL,-0.00439453,1120
22.4219,NULL,-0.00335693,1121
22.4063,NULL,-0.00244141,1122
22.3867,NULL,-0.00164795,1123
22.3711,NULL,-0.000793457,1124
22.3594,NULL,-0.000549316,1125
22.3398,NULL,-0.000427246,1126
22.3242,NULL,-0.000183105,1127
22.3125,NULL,0.000244141,1128
22.2969,NULL,0.000854492,1129
22.2773,NULL,0.0012207,1130
22.2656,NULL,0.00134277,1131
22.2461,NULL,0.00140381,1132
22.2266,NULL,0.00109863,1133
22.2148,NULL,0.000915527,1134
22.1992,NULL,0.00128174,1135
22.1836,NULL,0.00140381,1136
22.168,NULL,0.0020752,1137
22.1563,NULL,0.00268555,1138
22.1406,NULL,0.00305176,1139
22.1328,NULL,0.00366211,1140
22.1211,NULL,0.00396729,1141
22.1094,NULL,0.00390625,1142
22.1016,NULL,0.00360107,1143
22.0898,NULL,0.00305176,1144
22.0781,NULL,0.00256348,1145
22.0664,NULL,0.00268555,1146
22.0547,NULL,0.00299072,1147
22.043,NULL,0.00323486,1148
22.0313,NULL,0.00366211,1149
22.0195,NULL,0.00378418,1150
22.0117,NULL,0.00396729,1151
22,NULL,0.00415039,1152
21.9922,NULL,0.00408936,1153
21.9883,NULL,0.00415039,1154
21.9805,NULL,0.00396729,1155
21.9688,NULL,0.00354004,1156
21.9609,NULL,0.00292969,1157
21.9492,NULL,0.00244141,1158
21.9414,NULL,0.00183105,1159
21.9297,NULL,0.00195313,1160
21.9258,NULL,0.00195313,1161
21.9141,NULL,0.00140381,1162
21.9063,NULL,0.000915527,1163
21.8945,NULL,0.00012207,1164
21.8867,NULL,-0.000488281,1165
21.8789,NULL,-0.000854492,1166
21.8711,NULL,-0.0012207,1167
21.8633,NULL,-0.00158691,1168
21.8594,NULL,-0.00140381,1169
21.8555,NULL,-0.00128174,1170
21.8516,NULL,-0.0010376,1171
21.8477,NULL,-0.000732422,1172
21.8477,NULL,-0.0010376,1173
21.8398,NULL,-0.00152588,1174
21.8359,NULL,-0.00189209,1175
21.8281,NULL,-0.00250244,1176
21.8281,NULL,-0.00280762,1177
21.832,NULL,-0.00274658,1178
21.832,NULL,-0.00305176,1179
21.832,NULL,-0.00335693,1180
21.8281,NULL,-0.00384521,1181
21.8164,NULL,-0.00457764,1182
21.8008,NULL,-0.00512695,1183
21.7891,NULL,-0.00543213,1184
21.7813,NULL,-0.00585938,1185
21.7773,NULL,-0.00640869,1186
21.7734,NULL,-0.00689697,1187
21.7734,NULL,-0.00744629,1188
21.7734,NULL,-0.0078125,1189
21.7734,NULL,-0.0078125,1190
21.7734,NULL,-0.00756836,1191
21.7734,NULL,-0.00701904,1192
21.7734,NULL,-0.00653076,1193
21.7695,NULL,-0.00634766,1194
21.7656,NULL,-0.00653076,1195
21.7578,NULL,-0.00695801,1196
21.75,NULL,-0.00689697,1197
21.7422,NULL,-0.00622559,1198
21.7344,NULL,-0.00531006,1199
21.7266,NULL,-0.00445557,1200
21.7227,NULL,-0.00396729,1201
21.7148,NULL,-0.00408936,1202
21.707,NULL,-0.00408936,1203
21.6992,NULL,-0.00372314,1204
21.6875,NULL,-0.00341797,1205
21.6797,NULL,-0.00262451,1206
21.668,NULL,-0.00183105,1207
21.6602,NULL,-0.00146484,1208
21.6523,NULL,-0.0012207,1209
21.6563,NULL,-0.00146484,1210
21.6563,NULL,-0.0020752,1211
21.6563,NULL,-0.00238037,1212
21.6563,NULL,-0.00219727,1213
21.6563,NULL,-0.00177002,1214
21.6484,NULL,-0.00115967,1215
21.6445,NULL,-0.0010376,1216
21.6406,NULL,-0.0010376,1217
21.6367,NULL,-0.0010376,1218
21.6367,NULL,-0.00115967,1219
21.6367,NULL,-0.00134277,1220
21.6328,NULL,-0.00170898,1221
21.6328,NULL,-0.00262451,1222
21.6289,NULL,-0.0032959,1223
21.6289,NULL,-0.003479,1224
21.625,NULL,-0.00305176,1225
21.6211,NULL,-0.00213623,1226
21.6172,NULL,-0.00134277,1227
21.6133,NULL,-0.000915527,1228
21.6094,NULL,-0.000854492,1229
21.6055,NULL,-0.000854492,1230
21.6016,NULL,-0.000854492,1231
21.5977,NULL,-0.000793457,1232
21.5898,NULL,-0.000671387,1233
21.5938,NULL,-0.000549316,1234
21.5938,NULL,-0.000244141,1235
21.5977,NULL,0,1236
21.6094,NULL,0.000244141,1237
21.6172,NULL,0.000732422,1238
21.6133,NULL,0.000915527,1239
21.6133,NULL,0.0010376,1240
21.6055,NULL,0.000976563,1241
21.5898,NULL,0.000854492,1242
21.582,NULL,0.000732422,1243
21.5742,NULL,0.000732422,1244
21.5703,NULL,0.000732422,1245
21.5703,NULL,0.00012207,1246
21.5703,NULL,-0.000305176,1247
21.5703,NULL,-0.000793457,1248
21.5703,NULL,-0.0012207,1249
21.5703,NULL,-0.00140381,1250
21.5703,NULL,-0.00164795,1251
21.5664,NULL,-0.00177002,1252
21.5664,NULL,-0.00152588,1253
21.5625,NULL,-0.00109863,1254
21.5586,NULL,-0.000488281,1255
21.5547,NULL,0.00012207,1256
21.5469,NULL,0.000305176,1257
21.543,NULL,0.000915527,1258
21.5352,NULL,0.00140381,1259
21.5273,NULL,0.00152588,1260
21.5313,NULL,0.00183105,1261
21.5313,NULL,0.00170898,1262
21.5352,NULL,0.00164795,1263
21.543,NULL,0.00170898,1264
21.5508,NULL,0.00158691,1265
21.5469,NULL,0.00128174,1266
21.543,NULL,0.00128174,1267
21.5391,NULL,0.000976563,1268
21.5313,NULL,0.000610352,1269
21.5234,NULL,0.000610352,1270
21.5195,NULL,0.000793457,1271
21.5195,NULL,0.00140381,1272
21.5234,NULL,0.00189209,1273
21.5273,NULL,0.00183105,1274
21.5352,NULL,0.00140381,1275
21.5391,NULL,0.000671387,1276
21.543,NULL,0.000305176,1277
21.5469,NULL,0.000549316,1278
21.5469,NULL,0.00109863,1279
21.5469,NULL,0.00152588,1280
21.5469,NULL,0.00213623,1281
21.5469,NULL,0.0022583,1282
21.543,NULL,0.00213623,1283
21.543,NULL,0.00219727,1284
21.543,NULL,0.00183105,1285
21.543,NULL,0.00170898,1286
21.543,NULL,0.00152588,1287
21.543,NULL,0.00152588,1288
21.543,NULL,0.0020752,1289
21.543,NULL,0.00268555,1290
21.543,NULL,0.00335693,1291
21.543,NULL,0.00372314,1292
21.543,NULL,0.00384521,1293
21.543,NULL,0.00396729,1294
21.5469,NULL,0.00415039,1295
21.5508,NULL,0.00427246,1296
21.5547,NULL,0.00402832,1297
21.5547,NULL,0.00360107,1298
21.5586,NULL,0.0032959,1299
21.5586,NULL,0.00299072,1300
21.5547,NULL,0.00292969,1301
21.5547,NULL,0.00305176,1302
21.5547,NULL,0.00305176,1303
21.5586,NULL,0.00305176,1304
21.5625,NULL,0.00305176,1305
21.5664,NULL,0.00323486,1306
21.5742,NULL,0.00354004,1307
21.5781,NULL,0.00366211,1308
21.582,NULL,0.00390625,1309
21.582,NULL,0.00408936,1310
21.5859,NULL,0.00378418,1311
21.5859,NULL,0.00396729,1312
21.5859,NULL,0.00415039,1313
21.5859,NULL,0.00463867,1314
21.5859,NULL,0.00494385,1315
21.582,NULL,0.00512695,1316
21.582,NULL,0.00506592,1317
21.582,NULL,0.00439453,1318
21.582,NULL,0.00408936,1319
21.5859,NULL,0.00396729,1320
21.5898,NULL,0.00384521,1321
21.5898,NULL,0.00402832,1322
21.5898,NULL,0.00384521,1323
21.5938,NULL,0.00366211,1324
21.5938,NULL,0.00341797,1325
21.5938,NULL,0.0032959,1326
21.5977,NULL,0.00335693,1327
21.5977,NULL,0.00341797,1328
21.6016,NULL,0.00311279,1329
21.6055,NULL,0.00268555,1330
21.6055,NULL,0.00244141,1331
21.6094,NULL,0.0020752,1332
21.6133,NULL,0.0020752,1333
21.6211,NULL,0.00195313,1334
21.625,NULL,0.00146484,1335
21.6289,NULL,0.00134277,1336
21.6328,NULL,0.00115967,1337
21.6367,NULL,0.000976563,1338
21.6406,NULL,0.00109863,1339
21.6406,NULL,0.000915527,1340
21.6406,NULL,0.000671387,1341
21.6406,NULL,0.000976563,1342
21.6406,NULL,0.000976563,1343
21.6406,NULL,0.000854492,1344
21.6367,NULL,0.0010376,1345
21.6367,NULL,0.000854492,1346
21.6367,NULL,0.000976563,1347
21.6445,NULL,0.0012207,1348
21.6523,NULL,0.00115967,1349
21.6563,NULL,0.0010376,1350
21.6641,NULL,0.000915527,1351
21.6719,NULL,0.000610352,1352
21.6719,NULL,0.000366211,1353
21.6758,NULL,0.000244141,1354
21.6758,NULL,0,1355
21.6797,NULL,-0.00012207,1356
21.6836,NULL,-0.000183105,1357
21.6836,NULL,-0.000183105,1358
21.6875,NULL,0,1359
21.6875,NULL,6.10352e-05,1360
21.6875,NULL,6.10352e-05,1361
21.6914,NULL,-0.00012207,1362
21.6914,NULL,-0.000732422,1363
21.6914,NULL,-0.00109863,1364
21.6914,NULL,-0.000976563,1365
21.6914,NULL,-0.000793457,1366
21.6953,NULL,-0.000793457,1367
21.6953,NULL,-0.000610352,1368
21.6953,NULL,-0.000793457,1369
21.6953,NULL,-0.00109863,1370
21.6992,NULL,-0.00140381,1371
21.6992,NULL,-0.0020752,1372
21.7031,NULL,-0.00256348,1373
21.707,NULL,-0.00250244,1374
21.7109,NULL,-0.00231934,1375
21.7148,NULL,-0.0020752,1376
21.7148,NULL,-0.00189209,1377
21.7188,NULL,-0.00189209,1378
21.7188,NULL,-0.00189209,1379
21.7227,NULL,-0.00213623,1380
21.7266,NULL,-0.00274658,1381
21.7266,NULL,-0.00305176,1382
21.7266,NULL,-0.00323486,1383
21.7266,NULL,-0.00317383,1384
21.7266,NULL,-0.00299072,1385
21.7305,NULL,-0.00323486,1386
21.7305,NULL,-0.00360107,1387
21.7344,NULL,-0.00354004,1388
21.7383,NULL,-0.0032959,1389
21.7422,NULL,-0.00317383,1390
21.7461,NULL,-0.00305176,1391
21.75,NULL,-0.00323486,1392
21.75,NULL,-0.00354004,1393
21.7539,NULL,-0.00360107,1394
21.7539,NULL,-0.00390625,1395
21.7578,NULL,-0.00408936,1396
21.7578,NULL,-0.0043335,1397
21.7617,NULL,-0.00476074,1398
21.7617,NULL,-0.00500488,1399
21.7656,NULL,-0.00531006,1400
21.7656,NULL,-0.00531006,1401
21.7656,NULL,-0.00524902,1402
21.7656,NULL,-0.00512695,1403
21.7656,NULL,-0.00488281,1404
21.7695,NULL,-0.0043335,1405
21.7695,NULL,-0.003479,1406
21.7695,NULL,-0.00244141,1407
21.7695,NULL,-0.00158691,1408
21.7695,NULL,-0.00134277,1409
21.7695,NULL,-0.00115967,1410
21.7734,NULL,-0.000976563,1411
21.7734,NULL,-0.000732422,1412
21.7773,NULL,-0.000427246,1413
21.7773,NULL,-0.000305176,1414
21.7813,NULL,0,1415
21.7813,NULL,0.000427246,1416
21.7852,NULL,0.0010376,1417
21.7891,NULL,0.00140381,1418
21.793,NULL,0.00183105,1419
21.793,NULL,0.00244141,1420
21.7969,NULL,0.00280762,1421
21.8008,NULL,0.0032959,1422
21.8047,NULL,0.00354004,1423
21.8086,NULL,0.003479,1424
21.8086,NULL,0.003479,1425
21.8125,NULL,0.00360107,1426
21.8125,NULL,0.00366211,1427
21.8164,NULL,0.00390625,1428
21.8164,NULL,0.00427246,1429
21.8164,NULL,0.00457764,1430
21.8164,NULL,0.00469971,1431
21.8164,NULL,0.00482178,1432
21.8164,NULL,0.00500488,1433
21.8164,NULL,0.00543213,1434
21.8164,NULL,0.00610352,1435
21.8164,NULL,0.00671387,1436
21.8164,NULL,0.00732422,1437
21.8164,NULL,0.00805664,1438
21.8164,NULL,0.00854492,1439
21.8164,NULL,0.00897217,1440
21.8164,NULL,0.00909424,1441
21.8281,NULL,0.00897217,1442
21.832,NULL,0.0090332,1443
21.8398,NULL,0.00952148,1444
21.8438,NULL,0.0102539,1445
21.8516,NULL,0.0107422,1446
21.8477,NULL,0.010498,1447
21.8477,NULL,0.0100098,1448
21.8477,NULL,0.00921631,1449
21.8477,NULL,0.00836182,1450
21.8516,NULL,0.00811768,1451
21.8555,NULL,0.00811768,1452
21.8594,NULL,0.00823975,1453
21.8633,NULL,0.00854492,1454
21.8672,NULL,0.00848389,1455
21.8711,NULL,0.00793457,1456
21.8711,NULL,0.00726318,1457
21.875,NULL,0.00646973,1458
21.8789,NULL,0.00561523,1459
21.8828,NULL,0.00463867,1460
21.8867,NULL,0.00384521,1461
21.8906,NULL,0.00292969,1462
21.8945,NULL,0.00201416,1463
21.8945,NULL,0.00109863,1464
21.8945,NULL,0,1465
21.8984,NULL,-0.000671387,1466
21.8984,NULL,-0.0010376,1467
21.9023,NULL,-0.0012207,1468
21.9063,NULL,-0.00152588,1469
21.9063,NULL,-0.00213623,1470
21.9063,NULL,-0.00231934,1471
21.9063,NULL,-0.0022583,1472
21.9141,NULL,-0.00213623,1473
21.9258,NULL,-0.00201416,1474
21.9414,NULL,-0.00219727,1475
21.9609,NULL,-0.0022583,1476
21.9883,NULL,-0.00201416,1477
22.0078,NULL,-0.00152588,1478
22.0234,NULL,-0.0012207,1479
22.0352,NULL,-0.00115967,1480
22.0352,NULL,-0.0010376,1481
22.0391,NULL,-0.000854492,1482
22.0352,NULL,-0.000610352,1483
22.0273,NULL,-0.000610352,1484
22.0156,NULL,-0.000915527,1485
22.0117,NULL,-0.0012207,1486
22,NULL,-0.00146484,1487
21.9961,NULL,-0.00164795,1488
21.9961,NULL,-0.00140381,1489
21.9961,NULL,-0.00152588,1490
21.9961,NULL,-0.00189209,1491
22,NULL,-0.0022583,1492
22,NULL,-0.00305176,1493
22.0039,NULL,-0.00354004,1494
22.0039,NULL,-0.00396729,1495
22,NULL,-0.0045166,1496
22,NULL,-0.00445557,1497
22,NULL,-0.00415039,1498
21.9961,NULL,-0.00378418,1499
21.9961,NULL,-0.00317383,1500
21.9961,NULL,-0.00286865,1501
21.9922,NULL,-0.00286865,1502
21.9961,NULL,-0.00280762,1503
21.9961,NULL,-0.00280762,1504
22,NULL,-0.00311279,1505
22.0156,NULL,-0.00317383,1506
22.0313,NULL,-0.00311279,1507
22.0469,NULL,-0.00256348,1508
22.0586,NULL,-0.00177002,1509
22.0625,NULL,-0.00177002,1510
22.0625,NULL,-0.0022583,1511
22.0625,NULL,-0.00274658,1512
22.0664,NULL,-0.00292969,1513
22.0664,NULL,-0.00244141,1514
22.0703,NULL,-0.00140381,1515
22.082,NULL,-0.000610352,1516
22.082,NULL,-6.10352e-05,1517
22.082,NULL,0.000183105,1518
22.0859,NULL,0.000183105,1519
22.0859,NULL,6.10352e-05,1520
22.082,NULL,-6.10352e-05,1521
22.0781,NULL,-6.10352e-05,1522
22.0781,NULL,0,1523
22.0781,NULL,0,1524
22.082,NULL,0.000366211,1525
22.082,NULL,0.00109863,1526
22.0859,NULL,0.00152588,1527
22.0898,NULL,0.00183105,1528
22.0898,NULL,0.0020752,1529
22.0898,NULL,0.00219727,1530
22.0938,NULL,0.00274658,1531
22.0938,NULL,0.00335693,1532
22.0977,NULL,0.00341797,1533
22.0977,NULL,0.00292969,1534
22.1016,NULL,0.00213623,1535
22.1016,NULL,0.00183105,1536
22.1016,NULL,0.00213623,1537
22.1016,NULL,0.00268555,1538
22.1016,NULL,0.003479,1539
22.1016,NULL,0.00408936,1540
22.0977,NULL,0.00457764,1541
22.1016,NULL,0.00500488,1542
22.1133,NULL,0.0055542,1543
22.1289,NULL,0.00610352,1544
22.1484,NULL,0.00683594,1545
22.1641,NULL,0.00756836,1546
22.1758,NULL,0.00811768,1547
22.1836,NULL,0.00866699,1548
22.1953,NULL,0.00897217,1549
22.1953,NULL,0.00915527,1550
22.1953,NULL,0.00915527,1551
22.1992,NULL,0.00915527,1552
22.1953,NULL,0.00891113,1553
22.1875,NULL,0.00872803,1554
22.1836,NULL,0.00811768,1555
22.1797,NULL,0.00714111,1556
22.1719,NULL,0.00628662,1557
22.1641,NULL,0.00543213,1558
22.1641,NULL,0.00500488,1559
22.1641,NULL,0.00488281,1560
22.1641,NULL,0.00469971,1561
22.1641,NULL,0.00500488,1562
22.1641,NULL,0.00531006,1563
22.1641,NULL,0.00561523,1564
22.1641,NULL,0.00579834,1565
22.1641,NULL,0.00604248,1566
22.1641,NULL,0.00604248,1567
22.168,NULL,0.0057373,1568
22.168,NULL,0.00512695,1569
